GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0JPP1	Drap1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q14919	10116	RGD		F
UniProtKB	A0JPP1	Drap1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14919|ensembl:ENSP00000307850	10116	Ensembl		F
UniProtKB	A6H909	Tbpl2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000013137|PomBase:SPAC29E6.08|UniProtKB:P20226|UniProtKB:P62380	10116	GO_Central		F
UniProtKB	A6NIE6	RRN3P2	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007991	9606	InterPro		F
UniProtKB	A6NIE6	RRN3P2	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000300504|PomBase:SPAC18G6.11c|SGD:S000001608	9606	GO_Central		F
UniProtKB	A6NLC8	TAF11L2	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011291|PANTHER:PTN000325119	9606	GO_Central		F
UniProtKB	B2RS91	Rrn3	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007991	10090	InterPro		F
UniProtKB	B2RS91	Rrn3	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9NYV6	10090	UniProt		F
UniProtKB	B2RS91	Rrn3	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000300504|PomBase:SPAC18G6.11c|SGD:S000001608	10090	GO_Central		F
UniProtKB	B2RS91	Rrn3	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NYV6|ensembl:ENSP00000198767	10090	Ensembl		F
UniProtKB	G5E8Z2	Taf4b	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0010280|PANTHER:PTN000388601|UniProtKB:O00268	10090	GO_Central		F
UniProtKB	O00268	TAF4	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0010280|PANTHER:PTN000388601|UniProtKB:O00268	9606	GO_Central		F
UniProtKB	O00268	TAF4	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:9603525		9606	UniProt		F
UniProtKB	O08949	Gtf2a1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P52655	10116	RGD		F
UniProtKB	O08949	Gtf2a1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52655|ensembl:ENSP00000452454	10116	Ensembl		F
UniProtKB	O08950	Gtf2a2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000103450|UniProtKB:P52657	10116	GO_Central		F
UniProtKB	O08950	Gtf2a2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P52657	10116	RGD		F
UniProtKB	O70422	Gtf2h4	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q92759|ensembl:ENSP00000259895	10090	Ensembl		F
UniProtKB	O75971	SNAPC5	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000314	IDA	PMID:9732265		9606	GO_Central		F
UniProtKB	O75971	SNAPC5	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:9732265		9606	GO_Central		F
UniProtKB	P0CB47	UBTFL1	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005296515|UniProtKB:P17480	9606	GO_Central		F
UniProtKB	P0CB48	UBTFL6	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005296515|UniProtKB:P17480	9606	GO_Central		F
UniProtKB	P13984	GTF2F2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q01750	9606	ARUK-UCL		F
UniProtKB	P17480	UBTF	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005296515|UniProtKB:P17480	9606	GO_Central		F
UniProtKB	P17480	UBTF	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000314	IDA	PMID:12498690		9606	ARUK-UCL		F
UniProtKB	P20226	TBP	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000315	IMP	PMID:26638071		9606	UniProt		F
UniProtKB	P20226	TBP	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000013137|PomBase:SPAC29E6.08|UniProtKB:P20226|UniProtKB:P62380	9606	GO_Central		F
UniProtKB	P20226	TBP	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A8I6A9T0|ensembl:ENSRNOP00000088616	9606	Ensembl		F
UniProtKB	P20226	TBP	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:27193682		9606	ARUK-UCL		F
UniProtKB	P20226	TBP	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:9841876		9606	CAFA		F
UniProtKB	P21675	TAF1	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000314	IDA	PMID:12498690		9606	ARUK-UCL		F
UniProtKB	P21675	TAF1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040240	9606	InterPro		F
UniProtKB	P21675	TAF1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000356981|UniProtKB:P21675	9606	GO_Central		F
UniProtKB	P21675	TAF1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:17996705		9606	BHF-UCL		F
UniProtKB	P21675	TAF1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000316	IGI	PMID:25412659	UniProtKB:Q15545	9606	ParkinsonsUK-UCL	has_input(UniProtKB:P24385)	F
UniProtKB	P25976	Ubtf	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005296515|UniProtKB:P17480	10090	GO_Central		F
UniProtKB	P25977	Ubtf	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005296515|UniProtKB:P17480	10116	GO_Central		F
UniProtKB	P25977	Ubtf	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P17480	10116	RGD		F
UniProtKB	P25977	Ubtf	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17480|ensembl:ENSP00000390669	10116	Ensembl		F
UniProtKB	P29037	Tbp	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	RGD:67398	10090	MGI		F
UniProtKB	P29037	Tbp	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P20226	10090	UniProt		F
UniProtKB	P29037	Tbp	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P20226|ensembl:ENSP00000375942	10090	Ensembl		F
UniProtKB	P29037	Tbp	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000013137|PomBase:SPAC29E6.08|UniProtKB:P20226|UniProtKB:P62380	10090	GO_Central		F
UniProtKB	P29037	Tbp	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P20226|ensembl:ENSP00000375942	10090	Ensembl		F
UniProtKB	P29083	GTF2E1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:27193682		9606	ARUK-UCL		F
UniProtKB	P29084	GTF2E2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:27193682		9606	ARUK-UCL		F
UniProtKB	P35269	GTF2F1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000313913|PomBase:SPCC1620.09c|UniProtKB:P35269	9606	GO_Central		F
UniProtKB	P35269	GTF2F1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:27193682		9606	ARUK-UCL		F
UniProtKB	P35269	GTF2F1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:7929273		9606	ARUK-UCL		F
UniProtKB	P35583	Foxa2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000304	TAS	PMID:26494787		10090	MGI		F
UniProtKB	P49848	TAF6	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0010417|PANTHER:PTN000027265|UniProtKB:P49848	9606	GO_Central		F
UniProtKB	P49848	TAF6	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:9603525		9606	UniProt		F
UniProtKB	P49848	TAF6	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037796	9606	InterPro		F
UniProtKB	P49848	TAF6	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:15328371		9606	GO_Central		F
UniProtKB	P51946	CCNH	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:7533895		9606	ARUK-UCL		F
UniProtKB	P52655	GTF2A1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:27193682		9606	ARUK-UCL		F
UniProtKB	P52655	GTF2A1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000304	TAS	PMID:8224850		9606	GO_Central		F
UniProtKB	P52657	GTF2A2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000103450|UniProtKB:P52657	9606	GO_Central		F
UniProtKB	P52657	GTF2A2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:27193682		9606	ARUK-UCL		F
UniProtKB	P52657	GTF2A2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:7958899		9606	BHF-UCL		F
UniProtKB	P54821	PRRX1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63013|ensembl:ENSMUSP00000027878	9606	Ensembl		F
UniProtKB	P62340	Tbpl1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P62380|ensembl:ENSP00000237264	10090	Ensembl		F
UniProtKB	P62340	Tbpl1	enables	GO:0140223	general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003687|FB:FBgn0010287|FB:FBgn0261793|PANTHER:PTN000013136|PomBase:SPAC29E6.08|RGD:67398|UniProtKB:P20226|UniProtKB:P62380	10090	GO_Central		F
UniProtKB	P62380	TBPL1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:10220372		9606	GO_Central		F
UniProtKB	P62380	TBPL1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:15767669		9606	NTNU_SB	has_input(UniProtKB:P21359)	F
UniProtKB	P62380	TBPL1	enables	GO:0140223	general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003687|FB:FBgn0010287|FB:FBgn0261793|PANTHER:PTN000013136|PomBase:SPAC29E6.08|RGD:67398|UniProtKB:P20226|UniProtKB:P62380	9606	GO_Central		F
UniProtKB	P62915	Gtf2b	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000178621|PomBase:SPAC16E8.16|UniProtKB:Q00403	10090	GO_Central		F
UniProtKB	P62915	Gtf2b	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00403|ensembl:ENSP00000359531	10090	Ensembl		F
UniProtKB	P62916	Gtf2b	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000178621|PomBase:SPAC16E8.16|UniProtKB:Q00403	10116	GO_Central		F
UniProtKB	P62916	Gtf2b	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q00403	10116	RGD		F
UniProtKB	P63013	Prrx1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:32188878		10090	MGI	occurs_in(CL:0008019),has_input(MGI:MGI:3718565)	F
UniProtKB	P63014	Prrx1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:97712	10116	RGD		F
UniProtKB	P63014	Prrx1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63013|ensembl:ENSMUSP00000027878	10116	Ensembl		F
UniProtKB	Q00403	GTF2B	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000178621|PomBase:SPAC16E8.16|UniProtKB:Q00403	9606	GO_Central		F
UniProtKB	Q00403	GTF2B	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:27193682		9606	ARUK-UCL		F
UniProtKB	Q01658	DR1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000180502|PANTHER:PTN000115754|UniProtKB:Q01658	9606	GO_Central		F
UniProtKB	Q01658	DR1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:8670811		9606	ARUK-UCL		F
UniProtKB	Q01658	DR1	enables	GO:0140223	general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042225	9606	InterPro		F
UniProtKB	Q01750	Gtf2f2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:1429731		10116	RGD		F
UniProtKB	Q01750	Gtf2f2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:7929273		10116	ARUK-UCL		F
UniProtKB	Q06348	Prrx2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:32188878		10090	MGI	occurs_in(CL:0008019),has_input(MGI:MGI:3718565)	F
UniProtKB	Q12789	GTF3C1	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000314	IDA	PMID:17409385		9606	GO_Central		F
UniProtKB	Q12962	TAF10	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0026324|FB:FBgn0028398|PANTHER:PTN000478466|UniProtKB:Q12962	9606	GO_Central		F
UniProtKB	Q12962	TAF10	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:9603525		9606	UniProt		F
UniProtKB	Q12962	TAF10	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:11564863		9606	UniProt		F
UniProtKB	Q13487	SNAPC2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021281	9606	InterPro		F
UniProtKB	Q13487	SNAPC2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000303	NAS	PMID:7715707		9606	ARUK-UCL		F
UniProtKB	Q13888	GTF2H2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:10924514		9606	GO_Central		F
UniProtKB	Q13888	GTF2H2	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:27193682		9606	ARUK-UCL		F
UniProtKB	Q13889	GTF2H3	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:27193682		9606	ARUK-UCL		F
UniProtKB	Q14919	DRAP1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000028883|UniProtKB:Q14919	9606	GO_Central		F
UniProtKB	Q14919	DRAP1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:8670811		9606	ARUK-UCL		F
UniProtKB	Q15542	TAF5	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0010356|PANTHER:PTN000459161|UniProtKB:Q15542	9606	GO_Central		F
UniProtKB	Q15542	TAF5	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:9603525		9606	UniProt		F
UniProtKB	Q15542	TAF5	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000315	IMP	PMID:9045704		9606	UniProt		F
UniProtKB	Q15543	TAF13	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000305	IC	PMID:29111974	GO:0005669	9606	ARUK-UCL		F
UniProtKB	Q15544	TAF11	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011291|PANTHER:PTN000325119	9606	GO_Central		F
UniProtKB	Q15544	TAF11	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000305	IC	PMID:29111974	GO:0005669	9606	ARUK-UCL		F
UniProtKB	Q15545	TAF7	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000260034|UniProtKB:Q15545	9606	GO_Central		F
UniProtKB	Q15545	TAF7	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:9603525		9606	UniProt		F
UniProtKB	Q15545	TAF7	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:25412659		9606	ParkinsonsUK-UCL		F
UniProtKB	Q15545	TAF7	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:7824954		9606	GO_Central		F
UniProtKB	Q15572	TAF1C	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000314	IDA	PMID:12498690		9606	ARUK-UCL		F
UniProtKB	Q16514	TAF12	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:9603525		9606	UniProt		F
UniProtKB	Q16533	SNAPC1	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000304	TAS	PMID:9418884		9606	ARUK-UCL		F
UniProtKB	Q16533	SNAPC1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000304	TAS	PMID:9418884		9606	ARUK-UCL		F
UniProtKB	Q16594	TAF9	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000617|PANTHER:PTN000249331	9606	GO_Central		F
UniProtKB	Q16594	TAF9	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000305	IC	PMID:29111974	GO:0005669	9606	ARUK-UCL		F
UniProtKB	Q2M238	RRN3P1	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007991	9606	InterPro		F
UniProtKB	Q3THK3	Gtf2f1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000313913|PomBase:SPCC1620.09c|UniProtKB:P35269	10090	GO_Central		F
UniProtKB	Q3THK3	Gtf2f1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35269|ensembl:ENSP00000377969	10090	Ensembl		F
UniProtKB	Q3USZ2	Ubtfl1	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005296515|UniProtKB:P17480	10090	GO_Central		F
UniProtKB	Q561R7	Gtf2h3	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q13889	10116	RGD		F
UniProtKB	Q5BKE0	Taf9	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000617|PANTHER:PTN000249331	10116	GO_Central		F
UniProtKB	Q5H9L4	TAF7L	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000260034|UniProtKB:Q15545	9606	GO_Central		F
UniProtKB	Q5SXM2	SNAPC4	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000314	IDA	PMID:9418884		9606	ARUK-UCL		F
UniProtKB	Q5SXM2	SNAPC4	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000314	IDA	PMID:9418884		9606	ARUK-UCL		F
UniProtKB	Q5U1X0	Taf11	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011291|PANTHER:PTN000325119	10116	GO_Central		F
UniProtKB	Q5VWG9	TAF3	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000305	IC	PMID:29111974	GO:0005669	9606	ARUK-UCL		F
UniProtKB	Q5XI68	Dr1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000180502|PANTHER:PTN000115754|UniProtKB:Q01658	10116	GO_Central		F
UniProtKB	Q5XI68	Dr1	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q01658	10116	RGD		F
UniProtKB	Q5XI68	Dr1	enables	GO:0140223	general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042225	10116	InterPro		F
UniProtKB	Q62311	Taf6	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0010417|PANTHER:PTN000027265|UniProtKB:P49848	10090	GO_Central		F
UniProtKB	Q62311	Taf6	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037796	10090	InterPro		F
UniProtKB	Q62311	Taf6	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49848|ensembl:ENSP00000389575	10090	Ensembl		F
UniProtKB	Q62880	Taf9b	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000617|PANTHER:PTN000249331	10116	GO_Central		F
UniProtKB	Q63505	Gtf3c1	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q12789	10116	RGD		F
UniProtKB	Q63801	Taf6	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0010417|PANTHER:PTN000027265|UniProtKB:P49848	10116	GO_Central		F
UniProtKB	Q63801	Taf6	contributes_to	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P49848	10116	RGD		F
